,id,nom,type_escalade,exposition,public,pieddesvoies,coor_1,coor_2,saison,url
96,168,Le Roc Rouge,['Couenne'],"['Sud-Ouest', 'Sud']","['amateur', 'debutant']",confortable,43.61961586166174,3.1752178072929382,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Roc-Rouge
97,169,Les Roches qui Dansent,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur']",confortable,45.15984475082658,4.861428737640381,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Les-Roches-qui-Dansent
98,170,Paroi de la vierge,['Grande voie'],['Ouest'],['debutant'],,45.02725376691909,5.462479591369629,"['Mai', 'Juin', 'Septembre', 'Octobre']",Paroi-de-la-vierge
99,171,Rochers de Combe-Laval,['Grande voie'],"['Sud-Ouest', 'Ouest']",['amateur'],,45.013481703537856,5.348625183105469,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Rochers-de-Combe-Laval
100,172,Tamée (L'Auberge Espagnole),['Couenne'],"['Sud', 'Sud-Est', 'Est']","['haut niveau', 'confirme']",accidenté,44.97821349052457,5.255616903305054,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Tamée-L'Auberge-Espagnole
101,173,La Combe d'Oyans,"['Grande voie', 'Couenne']",['Toutes'],"['haut niveau', 'confirme', 'amateur']",accidenté,44.971615464777024,5.1740562915802,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Combe-d'Oyans
102,174,Rochers de l'Epenet,['Grande voie'],"['Nord-Ouest', 'Ouest']",['confirme'],accidenté,44.926013324152756,5.188615322113037,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Rochers-de-l'Epenet
103,175,Falaise d'Anse,"['Grande voie', 'Couenne']","['Ouest', 'Sud-Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.83419363826046,5.19254207611084,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Falaise-d'Anse
104,176,Saoû,"['Grande voie', 'Couenne']",['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",,44.65363473546161,5.069246292114258,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saoû
105,177,Bonrepaux,['Couenne'],"['Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",confortable,43.04027441078549,1.0413247346878052,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Bonrepaux
106,178,La Fauconnière (Franche-Comté),['Couenne'],['Est'],"['amateur', 'debutant']",confortable,46.89366030550434,6.358192563056946,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Fauconnière-Franche-Comté
107,179,Saint-Moirans,"['Grande voie', 'Couenne']","['Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",correct,44.66654919385133,5.204697847366333,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Moirans
108,181,Les trois becs,['Grande voie'],"['Sud', 'Sud-Est', 'Nord-Est', 'Nord']",['confirme'],dangereux,44.64228613665752,5.202069282531738,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Les-trois-becs
109,182,Glandasse,['Grande voie'],['Ouest'],['amateur'],,44.75490118850054,5.457501411437988,"['Mai', 'Juin', 'Septembre', 'Octobre']",Glandasse
110,183,Valcroissant,"['Grande voie', 'Couenne']",['Est'],"['amateur', 'debutant']",dangereux,44.7426570369344,5.424555540084857,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Valcroissant
111,184,Romeyer,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.772711235712684,5.400059223175049,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Romeyer
112,185,Archiane,['Grande voie'],"['Ouest', 'Sud-Ouest', 'Sud', 'Est', 'Nord-Est', 'Nord']","['amateur', 'debutant']",NC,44.75292026230648,5.5161237716674805,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Archiane
113,186,Le Claps,"['Grande voie', 'Couenne', 'Bloc']",['Toutes'],"['amateur', 'debutant']",,44.6042794985749,5.460934638977051,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Claps
114,187,Buis-les-Baronnies (Rocher de Saint-Julien),"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud', 'Nord']","['confirme', 'amateur', 'debutant']",accidenté,44.268220905892306,5.281205177307129,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Buis-les-Baronnies-Rocher-de-Saint-Julien
115,188,Buis-les-Baronnies (Baume Noire),"['Grande voie', 'Couenne']","['Ouest', 'Sud-Ouest', 'Sud']","['amateur', 'debutant']",accidenté,44.30168223234764,5.235425233840942,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Buis-les-Baronnies-Baume-Noire
116,189,Buis-les-Baronnies (Rocher du Québec),['Couenne'],['Sud'],"['amateur', 'debutant']",correct,44.28091136416184,5.311975479125977,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Buis-les-Baronnies-Rocher-du-Québec
117,190,Buis-les-Baronnies (Ubrieux),['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",accidenté,44.29346526842686,5.280526578426361,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Buis-les-Baronnies-Ubrieux
118,191,Clue de Plaisians,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",correct,44.22728530984437,5.307860970497131,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Clue-de-Plaisians
119,192,Le Rocher des Abeilles (Rhône-Alpes),['Couenne'],['Sud'],"['amateur', 'debutant']",NC,44.62720619405507,5.021417140960693,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Le-Rocher-des-Abeilles-Rhône-Alpes
120,193,Le Rocherai,"['Grande voie', 'Couenne']","['Nord', 'Est']","['amateur', 'debutant']",,45.30181825902475,6.349582672119141,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Rocherai
121,194,Saint-Sorlin-d'Arves,"['Grande voie', 'Couenne']","['Sud-Est', 'Est']","['amateur', 'debutant']",accidenté,45.217205747117184,6.210494041442871,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Saint-Sorlin-d'Arves
122,195,La Croix des Têtes,['Grande voie'],['Toutes'],"['haut niveau', 'confirme']",dangereux,45.26576989731727,6.43972635269165,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Croix-des-Têtes
123,196,Saint-Martin La Porte,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur']",,45.24097704398504,6.4544677734375,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Martin-La-Porte
124,197,Le Pas du Roc,"['Grande voie', 'Couenne']",['Ouest'],"['confirme', 'amateur']",dangereux,45.22579055355,6.453652381896973,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Pas-du-Roc
125,198,Monolithe de Sardières,"['Grande voie', 'Couenne']",['Toutes'],"['confirme', 'amateur']",correct,45.247800198766434,6.768342554569244,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Monolithe-de-Sardières
126,200,Le Grand Vallon,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,43.348580126912715,5.567879676818848,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Grand-Vallon
127,201,Windstein,"['Grande voie', 'Couenne']",['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",correct,48.999134025923546,7.682007551193237,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Windstein
128,203,Annot (Blocs de la piste d'Argenton),['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",confortable,43.990986093623334,6.659567356123262,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Annot-Blocs-de-la-piste-d'Argenton
129,204,Vallon de la Lèque,['Couenne'],"['Sud-Est', 'Est', 'Nord']","['confirme', 'amateur', 'debutant']",correct,43.75253322180933,4.728600382804871,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vallon-de-la-Lèque
130,205,Champer,['Couenne'],['Nord'],"['amateur', 'debutant']",correct,44.29961941274265,4.248511791229248,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Champer
131,206,Les Jardins d'Endieu,['Couenne'],"['Sud', 'Est']","['confirme', 'amateur', 'debutant']",accidenté,44.40385732293746,4.195503294467926,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Jardins-d'Endieu
132,209,Le Viel Audon,['Couenne'],['Est'],"['amateur', 'debutant']",NC,44.50657555381765,4.362730979919434,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Viel-Audon
133,212,Vogüé,['Couenne'],['Nord'],"['amateur', 'debutant']",correct,44.549917710432666,4.4087523221969604,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Vogüé
134,215,Le Caroux,['Grande voie'],['Toutes'],"['haut niveau', 'confirme']",accidenté,43.59568431289932,3.0014991760253906,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Caroux
135,220,Saint-Just (Auvergne),['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",confortable,44.88812227036054,3.183932304382324,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Saint-Just-Auvergne
136,221,Ailefroide (voies),"['Grande voie', 'Couenne']",['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.8881876409632,6.43949031829834,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Ailefroide-voies
137,226,Venasque (Saint-Pierre),['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur']",correct,43.99402852952412,5.138465166146489,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Venasque-Saint-Pierre
138,233,Arête de la tour,"['Grande voie', 'Couenne']",['Sud'],['debutant'],,45.20946621917959,6.66046142578125,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Arête-de-la-tour
139,236,Ploumanach-Trégastel,['Bloc'],['Toutes'],"['confirme', 'amateur']",accidenté,48.838141967086166,-3.4835028648376465,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Ploumanach-Trégastel
140,237,Kerlouan,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur']",confortable,48.664238787989106,-4.385218620300293,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Kerlouan
141,255,La Civadière,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['amateur', 'debutant']",correct,43.721524585928854,4.955768108357006,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Civadière
142,259,Chapeau de Gendarme,['Grande voie'],['Sud'],['amateur'],,44.33499173894741,6.649003028869629,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Chapeau-de-Gendarme
143,262,Cormot,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",correct,46.97161910812753,4.651347398757935,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Cormot
144,263,Laurenzoboulderfels,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",correct,48.71651889718508,7.299068570137024,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Laurenzoboulderfels
145,264,Baume-les-Dames (Quint),['Couenne'],"['Sud-Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur']",NC,47.341527258860445,6.340205669403076,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Baume-les-Dames-Quint
146,265,Refranche,['Couenne'],['Sud'],"['amateur', 'debutant']",,47.03500532059227,5.992119312286377,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Refranche
147,266,Tralenta,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",,45.37530235052552,7.060539722442627,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Tralenta
148,267,Séloge,"['Grande voie', 'Couenne']","['Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",correct,45.70872850096842,6.747394502162933,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Séloge
149,268,Mont-Roc,['Couenne'],"['Sud', 'Sud-Est', 'Est']","['confirme', 'amateur']",accidenté,43.80479503002052,2.36281156539917,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Mont-Roc
150,271,Saint Mihiel,['Couenne'],['Ouest'],"['haut niveau', 'confirme', 'amateur', 'debutant']",confortable,48.89900415292098,5.5435895919799805,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Mihiel
151,272,Lérouville,['Couenne'],"['Est', 'Nord-Est', 'Nord']","['confirme', 'amateur', 'debutant']",confortable,48.78944226449065,5.543376445748436,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Lérouville
152,290,Grotte de Sabart,['Couenne'],['Nord'],"['haut niveau', 'confirme']",correct,42.83509757166426,1.6033172607421875,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Grotte-de-Sabart
153,291,Alliat,['Couenne'],['Est'],"['haut niveau', 'confirme', 'amateur']",accidenté,42.822492390266746,1.5885543823242188,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Alliat
154,292,Calamès,"['Grande voie', 'Couenne']","['Sud', 'Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,42.868347329619134,1.5615284442901611,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Calamès
155,293,Niaux,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur']",accidenté,42.82285437264462,1.5958929061889648,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Niaux
156,294,Génat,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",correct,42.8164957651443,1.5645647048950195,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Génat
157,295,Port de Lers,['Couenne'],['Toutes'],"['confirme', 'amateur']",dangereux,42.801903122395,1.3977956771850586,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Port-de-Lers
158,296,Le Quié de Sinsat,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",accidenté,42.808656779842146,1.669449806213379,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Quié-de-Sinsat
159,297,Baychon,['Couenne'],"['Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",correct,42.805177715054846,1.5973520278930664,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Baychon
160,301,Laramade,['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",accidenté,42.783405504557614,1.5490561723709106,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Laramade
161,302,Eus,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,42.646887558527844,2.455224394798279,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Eus
162,303,Pont Caffino,['Couenne'],"['Ouest', 'Est']","['confirme', 'amateur', 'debutant']",accidenté,47.122616893964974,-1.4164531230926514,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Pont-Caffino
163,304,Le Manis,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",correct,47.00512128414274,-1.0246467590332031,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Manis
164,305,Mervent,['Couenne'],['Ouest'],"['amateur', 'debutant']",correct,46.528752796792105,-0.767369270324707,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Mervent
165,306,Les Eaux Claires,['Couenne'],['Sud'],"['haut niveau', 'confirme', 'amateur', 'debutant']",correct,45.60707962718199,0.17836421728134155,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Les-Eaux-Claires
166,307,La Font-Qui-Pisse,['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",correct,45.59542267933559,-0.07851362228393555,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Font-Qui-Pisse
167,308,Le Croisic,"['Couenne', 'Bloc']",['Sud'],"['confirme', 'amateur']",dangereux,47.28874143677694,-2.536463141441345,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Le-Croisic
168,309,L'île-aux-Pies,['Couenne'],['Ouest'],"['amateur', 'debutant']",correct,47.708045489475396,-2.117443084716797,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'île-aux-Pies
169,311,Le Céou,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']","['haut niveau', 'confirme', 'amateur', 'debutant']",correct,44.80598560907405,1.1619114875793457,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Céou
170,312,Courpatas,['Couenne'],['Ouest'],"['confirme', 'amateur', 'debutant']",correct,44.67563447335288,4.477520657000427,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Courpatas
171,313,Chabanne,['Couenne'],['Ouest'],"['confirme', 'amateur']",accidenté,44.62411520770967,4.459290504455566,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Chabanne
172,314,La Grotte des Fées,['Couenne'],['Est'],"['amateur', 'debutant']",accidenté,44.58643287631491,4.453668594360352,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Grotte-des-Fées
173,315,Les Barasses,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",accidenté,44.51221595492827,4.368411898612976,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Barasses
174,317,Fontgarnide,['Couenne'],['Nord-Ouest'],"['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.394772176961915,4.366400241851807,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Fontgarnide
175,318,Montselgues,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud', 'Sud-Est']","['confirme', 'amateur', 'debutant']",accidenté,44.525701125343524,3.9804625511169434,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Montselgues
176,320,Portu,['Couenne'],['Nord'],"['amateur', 'debutant']",correct,42.26389172102176,8.690958023071289,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Portu
177,321,Monte San Angelo,['Couenne'],['Ouest'],"['haut niveau', 'confirme', 'amateur']",accidenté,42.462932223897994,9.404221773147583,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Monte-San-Angelo
178,322,Le Saussois,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",correct,47.56586888863918,3.6484453082084656,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Saussois
179,324,Surgy,"['Couenne', 'Bloc']","['Sud', 'Sud-Est', 'Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",dangereux,47.49473462021243,3.5071974992752075,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Surgy
180,325,La Hottée du Diable,['Bloc'],['Toutes'],"['haut niveau', 'confirme', 'amateur', 'debutant']",confortable,49.182104531809905,3.4435272216796875,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Hottée-du-Diable
181,326,Beauvoir,['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",correct,46.61438804693992,0.2565962076187134,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Beauvoir
182,327,Connelles,['Couenne'],['Ouest'],"['confirme', 'amateur', 'debutant']",correct,49.276652801580695,1.271817684173584,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Connelles
183,328,La Roque (Haute-Normandie),['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",accidenté,49.25363284335181,1.3584637641906738,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Roque-Haute-Normandie
184,329,Le Petit-Andely,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",correct,49.25147592243006,1.3856077194213867,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Petit-Andely
